2016-05-01 18:26:17,248 [Worker-10] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.phyillyneighborhoods.app:my-app:0.01-SNAPSHOT @ /Users/brittanybinler/Documents/cit594/hw/hw6/594-s16-project-phillyneighborhoods/my-app/pom.xml.
2016-05-01 18:26:21,125 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/commons/commons-parent/34/commons-parent-34.pom
2016-05-01 18:26:21,250 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/commons/commons-parent/34/commons-parent-34.pom
2016-05-01 18:26:21,367 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/commons-codec/commons-codec/1.9/commons-codec-1.9.pom
2016-05-01 18:26:21,762 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/commons-codec/commons-codec/1.9/commons-codec-1.9.pom
2016-05-01 18:26:21,849 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/commons/commons-parent/32/commons-parent-32.pom
2016-05-01 18:26:21,963 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/commons/commons-parent/32/commons-parent-32.pom
2016-05-01 18:26:22,043 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/twitter4j/twitter4j-core/4.0.3/twitter4j-core-4.0.3.jar
2016-05-01 18:26:22,669 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/twitter4j/twitter4j-core/4.0.3/twitter4j-core-4.0.3.jar
2016-05-01 18:26:22,906 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/httpcomponents/httpclient/4.5.2/httpclient-4.5.2.jar
2016-05-01 18:26:23,932 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/httpcomponents/httpclient/4.5.2/httpclient-4.5.2.jar
2016-05-01 18:26:23,987 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/httpcomponents/httpcore/4.4.4/httpcore-4.4.4.jar
2016-05-01 18:26:24,521 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/httpcomponents/httpcore/4.4.4/httpcore-4.4.4.jar
2016-05-01 18:26:24,580 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/commons-logging/commons-logging/1.2/commons-logging-1.2.jar
2016-05-01 18:26:24,664 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/commons-logging/commons-logging/1.2/commons-logging-1.2.jar
2016-05-01 18:26:24,732 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/commons-codec/commons-codec/1.9/commons-codec-1.9.jar
2016-05-01 18:26:24,969 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/commons-codec/commons-codec/1.9/commons-codec-1.9.jar
2016-05-01 18:26:25,404 [Worker-10] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /my-app/src/main/java
2016-05-01 18:26:25,405 [Worker-10] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /my-app/src/main/resources
2016-05-01 18:26:25,406 [Worker-10] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /my-app/src/test/java
2016-05-01 18:26:25,489 [Worker-10] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 1 project(s) in 12 sec
2016-05-01 18:26:26,454 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:26:26,470 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 10 resources
2016-05-01 18:26:26,487 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:26:26,488 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/brittanybinler/Documents/cit594/hw/hw6/594-s16-project-phillyneighborhoods/my-app/src/test/resources
2016-05-01 18:28:36,464 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:28:36,470 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 10 resources
2016-05-01 18:28:36,472 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:28:36,473 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/brittanybinler/Documents/cit594/hw/hw6/594-s16-project-phillyneighborhoods/my-app/src/test/resources
2016-05-01 18:28:55,013 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:28:55,016 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 10 resources
2016-05-01 18:28:55,018 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:28:55,019 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/brittanybinler/Documents/cit594/hw/hw6/594-s16-project-phillyneighborhoods/my-app/src/test/resources
2016-05-01 18:29:01,162 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:29:01,163 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 10 resources
2016-05-01 18:29:01,165 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:29:01,166 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/brittanybinler/Documents/cit594/hw/hw6/594-s16-project-phillyneighborhoods/my-app/src/test/resources
2016-05-01 18:39:32,715 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:39:32,718 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 10 resources
2016-05-01 18:39:32,720 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:39:32,720 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/brittanybinler/Documents/cit594/hw/hw6/594-s16-project-phillyneighborhoods/my-app/src/test/resources
2016-05-01 18:39:36,040 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:39:36,041 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 10 resources
2016-05-01 18:39:36,042 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:39:36,043 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/brittanybinler/Documents/cit594/hw/hw6/594-s16-project-phillyneighborhoods/my-app/src/test/resources
2016-05-01 18:40:03,383 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:40:03,387 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 10 resources
2016-05-01 18:40:03,388 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:40:03,389 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/brittanybinler/Documents/cit594/hw/hw6/594-s16-project-phillyneighborhoods/my-app/src/test/resources
2016-05-01 18:40:31,013 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:40:31,015 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 10 resources
2016-05-01 18:40:31,018 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:40:31,019 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/brittanybinler/Documents/cit594/hw/hw6/594-s16-project-phillyneighborhoods/my-app/src/test/resources
2016-05-01 18:41:04,993 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:41:04,994 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 10 resources
2016-05-01 18:41:04,996 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:41:04,997 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/brittanybinler/Documents/cit594/hw/hw6/594-s16-project-phillyneighborhoods/my-app/src/test/resources
2016-05-01 18:41:23,480 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:41:23,482 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 10 resources
2016-05-01 18:41:23,483 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:41:23,483 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/brittanybinler/Documents/cit594/hw/hw6/594-s16-project-phillyneighborhoods/my-app/src/test/resources
2016-05-01 18:42:20,630 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:42:20,631 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 10 resources
2016-05-01 18:42:20,632 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:42:20,633 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/brittanybinler/Documents/cit594/hw/hw6/594-s16-project-phillyneighborhoods/my-app/src/test/resources
2016-05-01 18:42:37,268 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:42:37,269 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 10 resources
2016-05-01 18:42:37,271 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:42:37,272 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/brittanybinler/Documents/cit594/hw/hw6/594-s16-project-phillyneighborhoods/my-app/src/test/resources
2016-05-01 18:42:46,552 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:42:46,553 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 10 resources
2016-05-01 18:42:46,555 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:42:46,555 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/brittanybinler/Documents/cit594/hw/hw6/594-s16-project-phillyneighborhoods/my-app/src/test/resources
2016-05-01 18:43:55,942 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:43:55,943 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 10 resources
2016-05-01 18:43:55,945 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:43:55,945 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/brittanybinler/Documents/cit594/hw/hw6/594-s16-project-phillyneighborhoods/my-app/src/test/resources
2016-05-01 18:44:08,477 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:44:08,479 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 10 resources
2016-05-01 18:44:08,481 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-05-01 18:44:08,481 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/brittanybinler/Documents/cit594/hw/hw6/594-s16-project-phillyneighborhoods/my-app/src/test/resources
